img,sigma,k,h,a,mu,lam,dtheta,dt,iters,psnr,ssim,score,log_path
man.tiff,10,0.35,0.08,0.12,5.0,1.0,2.0,0.05,8,31.019279104304573,0.8468015423923753,0.8346588526591547,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.08,0.12,5.0,1.2,2.0,0.05,8,31.016068798602426,0.8467080273585856,0.8339359365848176,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.08,0.12,5.0,1.0,2.0,0.05,10,30.793474972342423,0.846300557445999,0.788064536047194,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.08,0.12,5.0,1.2,2.0,0.05,10,30.809634408809885,0.8464586815776088,0.7914845997361659,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.08,0.12,5.0,1.0,2.0,0.05,12,30.50894671445152,0.8435188102638175,0.7278472603104075,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.08,0.12,5.0,1.2,2.0,0.05,12,30.543071831042752,0.8439134951673857,0.7351122035656854,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.08,0.12,5.0,1.0,2.0,0.05,14,30.209688923537364,0.8395438722482876,0.6637782117122115,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.08,0.12,5.0,1.2,2.0,0.05,14,30.25958302301244,0.8401556797600312,0.6744245545274541,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.08,5.0,1.0,2.0,0.05,6,31.07310534436632,0.8412071951678821,0.8417661711084852,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.08,5.0,1.0,2.0,0.05,8,30.957633503804338,0.8435668599058788,0.8197698450690332,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.08,5.0,1.2,2.0,0.05,8,30.954569341012935,0.8433075124272832,0.8189607756660062,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.08,5.0,1.0,2.0,0.05,10,30.70509097010904,0.8417347550752872,0.7667678452727865,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.08,5.0,1.2,2.0,0.05,10,30.72295731615253,0.8417805091021981,0.7704588169638185,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.08,5.0,1.0,2.0,0.05,12,30.403775085605922,0.8378512595060077,0.7023413184729057,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.08,5.0,1.0,2.0,0.05,14,30.09442817039655,0.8329590955152115,0.6355640063568121,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.08,5.0,1.2,2.0,0.05,14,30.14823149579362,0.8336058182906352,0.6470353809902339,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.0,2.0,0.05,6,31.079735494352665,0.8417413555679643,0.843497907008729,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.2,2.0,0.05,6,31.058215685539786,0.8413268548047501,0.8388006005627435,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.0,2.0,0.05,8,30.96651970867655,0.8443495919207591,0.8221376105588142,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.0,2.0,0.05,10,30.715626855529862,0.8427585627546174,0.7696422105666344,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.2,2.0,0.05,10,30.734880164616563,0.8429448334837896,0.7737155874753043,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.0,2.0,0.05,12,30.415489350925135,0.8391052656537178,0.7056181493709216,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.2,2.0,0.05,12,30.45379803113201,0.839592824134719,0.7138048783369539,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.0,2.0,0.05,14,30.106984059860746,0.8344309349411811,0.6391656812270798,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.1,5.0,1.2,2.0,0.05,14,30.161877759033445,0.8352026635197976,0.6509478633578669,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.0,2.0,0.05,6,31.09999940840304,0.8432440525360955,0.8486997494412474,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.2,2.0,0.05,6,31.07994020108372,0.842963527435675,0.844395350294522,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.0,2.0,0.05,8,30.992060036111884,0.8464194232949094,0.8288170317891221,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.2,2.0,0.05,8,30.991491143833695,0.8464066179715383,0.8286915615924327,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.0,2.0,0.05,10,30.74427487406519,0.8453152486319845,0.7772988705106454,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.2,2.0,0.05,10,30.764039935672308,0.8455676973218398,0.781523376507731,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.0,2.0,0.05,12,30.44575698163749,0.842072365536305,0.7138937880960663,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.2,2.0,0.05,12,30.48405088922912,0.8425699868853685,0.7220845357074274,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.0,2.0,0.05,14,30.1379262949451,0.8377402511545833,0.6478190271951213,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.1,0.12,5.0,1.2,2.0,0.05,14,30.19233746429112,0.8384613381920555,0.6594669404017865,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.0,2.0,0.05,6,31.065659916422522,0.841280277886884,0.8402925402897666,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.2,2.0,0.05,6,31.044879748225416,0.8408164702675726,0.835712193973529,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.0,2.0,0.05,8,30.922780982918624,0.8430534719838377,0.812272840713018,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.2,2.0,0.05,8,30.922962930614194,0.8428736623746116,0.8121842360212334,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.0,2.0,0.05,10,30.651401078496114,0.840760539037807,0.7550904560628856,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.0,2.0,0.05,12,30.338250774747245,0.8365230882758099,0.6879925270728801,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.2,2.0,0.05,12,30.379469173345438,0.8369622918029727,0.6967413042504799,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.0,2.0,0.05,14,30.021753864915645,0.8313552187107216,0.619557935691365,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.08,5.0,1.2,2.0,0.05,14,30.079876394908386,0.8320910651154421,0.6319762497083669,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.1,5.0,1.2,2.0,0.05,6,31.05286640801504,0.8414692069311014,0.8378047401035352,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.1,5.0,1.0,2.0,0.05,8,30.931619991169,0.8438392018046961,0.8146330390201953,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.1,5.0,1.2,2.0,0.05,8,30.933236252155023,0.8437941241414894,0.8149324873252305,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.1,5.0,1.0,2.0,0.05,10,30.661835373875594,0.841787843689143,0.7579464640731525,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.1,5.0,1.2,2.0,0.05,10,30.68493105778029,0.8420582514918956,0.762865637274381,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.1,5.0,1.2,2.0,0.05,12,30.392274144564414,0.8383552708319771,0.7003387876179971,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.1,5.0,1.0,2.0,0.05,14,30.034136000068905,0.8328315812055691,0.6231271926419175,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.1,5.0,1.2,2.0,0.05,14,30.093331011450545,0.8336910959806052,0.6358517136763882,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.0,2.0,0.05,6,31.09257315151634,0.8433260761529511,0.847236303393603,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.2,2.0,0.05,6,31.07459461335925,0.8431115742932226,0.8434042318009416,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.2,2.0,0.05,8,30.959652197731916,0.8459802956939108,0.8218726691688576,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.0,2.0,0.05,10,30.69017260043918,0.8443508799659095,0.7655439205586203,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.2,2.0,0.05,10,30.713772302187632,0.8446856977000746,0.7706114012022725,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.0,2.0,0.05,12,30.379675574446875,0.8407542663109634,0.6994379563835763,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.2,2.0,0.05,12,30.42211356365666,0.8413362550627502,0.7085364496554899,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.0,2.0,0.05,14,30.064604591064867,0.8361465221512127,0.6316874758347317,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.35,0.12,0.12,5.0,1.2,2.0,0.05,14,30.12332453661856,0.836952914932374,0.6442775202201012,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.0,2.0,0.05,6,31.027815674145444,0.840655969489041,0.8321052010916403,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.2,2.0,0.05,6,31.011742217548846,0.8401641628311785,0.828469167908578,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.0,2.0,0.05,8,30.89510363613234,0.843290385396086,0.8067704892932553,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.2,2.0,0.05,8,30.897461935519463,0.8430435235017835,0.8070806546207279,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.0,2.0,0.05,10,30.62378563835002,0.8416010816955115,0.7500233233044962,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.2,2.0,0.05,10,30.645115084411213,0.8416339579495493,0.75441450719536,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.0,2.0,0.05,12,30.305249245051268,0.8377675995372449,0.6821051264593571,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.2,2.0,0.05,12,30.343564325152244,0.8380811228068027,0.6901713414456738,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.0,2.0,0.05,14,29.98139043844825,0.8328708492289986,0.6123526366279332,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.08,5.0,1.2,2.0,0.05,14,30.03419935707107,0.8334539774793377,0.6235758452504393,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.0,2.0,0.05,6,31.035096465929474,0.8412461210566674,0.8340093791976622,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.2,2.0,0.05,6,31.020480218330366,0.8408809175380815,0.8307603977801143,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.0,2.0,0.05,8,30.904467736614706,0.8441259535000285,0.8092731108248925,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.2,2.0,0.05,8,30.908345736925035,0.8440228788347338,0.8099951548339761,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.0,2.0,0.05,10,30.634632729076053,0.8426750841010859,0.7529965582935931,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.2,2.0,0.05,10,30.6573960659292,0.8428555615671152,0.7577847171417464,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.0,2.0,0.05,12,30.31712873063196,0.8390697236190969,0.6854494762458999,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.2,2.0,0.05,12,30.356724379193373,0.8395254626116123,0.6938774966528066,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.0,2.0,0.05,14,29.993988099921477,0.8343889233373305,0.6159952304873829,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.1,5.0,1.2,2.0,0.05,14,30.047901109815584,0.8351025580826175,0.6275359063702554,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.0,2.0,0.05,6,31.057189040347804,0.8429019710697637,0.8396929298281512,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.0,2.0,0.05,8,30.931300270867553,0.8463362702464978,0.8163155097112861,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.2,2.0,0.05,8,30.936307166487495,0.8463527279879625,0.8173524188697161,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.0,2.0,0.05,10,30.664073589304568,0.8453598477311963,0.7609052429246687,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.2,2.0,0.05,10,30.687383719482504,0.8456101689345864,0.7658542730972976,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.0,2.0,0.05,12,30.347772795807284,0.8421533864791917,0.6938838010677465,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.2,2.0,0.05,12,30.38736069486039,0.842619087884388,0.7023172081005759,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.0,2.0,0.05,14,30.024974392058333,0.8378036619582955,0.6247313948184328,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.08,0.12,5.0,1.2,2.0,0.05,14,30.078393090229337,0.8384633485985755,0.6361330743053513,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.0,2.0,0.05,6,31.029280074457724,0.840979911694842,0.832631862951262,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.2,2.0,0.05,6,31.014419794639352,0.8405489698861961,0.8292868880767373,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.0,2.0,0.05,8,30.865705975849625,0.8428396410736908,0.8004344653238622,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.0,2.0,0.05,10,30.57358167080114,0.840545847538867,0.739003122309664,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.2,2.0,0.05,10,30.59856871086769,0.8406786052040618,0.7442132812856286,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.0,2.0,0.05,12,30.242243195883347,0.8362529909701749,0.6681415571065272,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.2,2.0,0.05,12,30.284757063403195,0.8366760265191944,0.677144322658517,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.0,2.0,0.05,14,29.910776121546103,0.8310017503613981,0.5965827865173902,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.08,5.0,1.2,2.0,0.05,14,29.968132991547456,0.8317013924189512,0.6088189539162707,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.0,2.0,0.05,6,31.036588562234826,0.8415738638748204,0.8345443734954106,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.2,2.0,0.05,6,31.02317796286593,0.8412690630202441,0.831584585045433,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.0,2.0,0.05,8,30.875040098785217,0.8436799406821167,0.8029342596476605,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.2,2.0,0.05,8,30.88164230804295,0.8436611594295031,0.8042732142608457,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.0,2.0,0.05,10,30.58434404557907,0.8416254356962448,0.7419629178961906,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.2,2.0,0.05,10,30.610741516589634,0.8419045677125173,0.7475643885599796,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.0,2.0,0.05,12,30.253997587071495,0.8375614859409014,0.6714647477704123,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.2,2.0,0.05,12,30.297767149464132,0.8381251158989592,0.6808230898291615,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.1,5.0,1.0,2.0,0.05,14,29.923220969532988,0.8325269573850708,0.6001990779323083,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.0,2.0,0.05,6,31.058739875316363,0.8432400530589835,0.8402471909483723,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.2,2.0,0.05,6,31.046914189839804,0.8430816187925478,0.8377144420416118,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.0,2.0,0.05,8,30.901735337976174,0.8459003627561927,0.8099556148786509,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.2,2.0,0.05,8,30.909433858883624,0.8459981950765106,0.811600718476782,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.0,2.0,0.05,10,30.613484958298454,0.8443195689171303,0.7498167333977654,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.2,2.0,0.05,10,30.6404017378907,0.8446649211004047,0.7555709101403,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.2,2.0,0.05,12,30.32797920558206,0.8412230952999287,0.6891789628008935,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.0,2.0,0.05,14,29.953742066625768,0.8359490133668085,0.6088450946527504,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.1,0.12,5.0,1.2,2.0,0.05,14,30.011676987620064,0.8367191555795349,0.6212489942924069,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.2,2.0,0.05,6,31.006190397047998,0.8406452430469005,0.8276689372603994,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.0,2.0,0.05,8,30.82811629912215,0.8422737048898451,0.7923401205061185,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.2,2.0,0.05,8,30.836492493393987,0.8421916809925845,0.7939981090785178,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.0,2.0,0.05,10,30.518061478520902,0.839517481237297,0.7269129909227905,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.2,2.0,0.05,10,30.54689618622757,0.8397352171106427,0.7329706189306593,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.0,2.0,0.05,12,30.175881928347316,0.8348718495347606,0.6535842817608585,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.2,2.0,0.05,12,30.222539632496236,0.8353824425131889,0.6634969758194659,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.0,2.0,0.05,14,29.838110584029145,0.829346940557965,0.5805428583905754,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.08,5.0,1.2,2.0,0.05,14,29.89978615140272,0.8301357474973022,0.5937258901727934,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.0,2.0,0.05,6,31.026165936954815,0.8416044824019163,0.8324313016916813,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.2,2.0,0.05,6,31.01494133210599,0.8413672914828655,0.829966521621436,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.0,2.0,0.05,8,30.83738981810304,0.8431168060898353,0.7948294645383364,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.2,2.0,0.05,8,30.847254296357626,0.8431770852682323,0.7968918588429486,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.0,2.0,0.05,10,30.5287112161685,0.8406004240211202,0.7298520671918325,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.2,2.0,0.05,10,30.558939077163704,0.840963688361605,0.7362968763859625,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.0,2.0,0.05,12,30.18748602930576,0.8361841689029758,0.6568793707688398,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.0,2.0,0.05,14,29.85038030777336,0.8308765003572173,0.5841263321248757,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.1,5.0,1.2,2.0,0.05,14,29.91311949952435,0.8317926635576612,0.5976163385737059,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.0,2.0,0.05,6,31.04829870555511,0.8432769445202878,0.8381347123758086,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.2,2.0,0.05,6,31.038649169189398,0.8431851476577905,0.8360942747830375,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.0,2.0,0.05,8,30.86388695977426,0.845343472246311,0.8018146211840895,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.2,2.0,0.05,8,30.874835750688753,0.8455188787915356,0.8041796667925403,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.0,2.0,0.05,10,30.55751320335763,0.8433005078768827,0.7376406377788682,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.2,2.0,0.05,10,30.588253584002732,0.8437281882682803,0.7442354998290946,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.0,2.0,0.05,12,30.21729864493882,0.8392820185045625,0.6651533493431757,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.2,2.0,0.05,12,30.265167555806933,0.8399358190322334,0.6754143381414897,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.0,2.0,0.05,14,29.88042569451286,0.8343036718954409,0.5926785064857032,results/sweeps/man_sigma10\metrics.jsonl
man.tiff,10,0.4,0.12,0.12,5.0,1.2,2.0,0.05,14,29.94267248076016,0.8351594202477565,0.6060253802031897,results/sweeps/man_sigma10\metrics.jsonl
